timestamp,cpu_percent,memory_usage_mb,memory_percent,response_time_ms,status
2025-09-17 21:43:23,100.72,797.2,77.85,381,unhealthy
2025-09-17 21:43:29,101.05,365,35.64,11,unhealthy
2025-09-17 21:43:34,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:43:40,101.34,351,34.28,147,unhealthy
2025-09-17 21:43:46,0.01,23.44,2.29,12,unhealthy
2025-09-17 21:43:51,0.01,23.46,2.29,12,unhealthy
2025-09-17 21:43:57,0.00,2.238,0.22,11,unhealthy
2025-09-17 21:44:03,0.01,23.45,2.29,12,unhealthy
2025-09-17 21:44:09,100.95,405.2,39.57,60,unhealthy
2025-09-17 21:44:14,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:44:20,0.01,23.45,2.29,11,unhealthy
2025-09-17 21:44:26,0.00,23.56,2.30,12,unhealthy
2025-09-17 21:44:31,0.01,23.45,2.29,11,unhealthy
2025-09-17 21:44:37,93.30,309.8,30.25,220,unhealthy
2025-09-17 21:44:43,0.01,23.43,2.29,12,unhealthy
2025-09-17 21:44:48,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:44:54,100.75,972.7,94.99,35,unhealthy
2025-09-17 21:44:59,0.01,23.44,2.29,12,unhealthy
2025-09-17 21:45:05,1.81,43.72,4.27,10,unhealthy
2025-09-17 21:45:11,0.01,23.36,2.28,12,unhealthy
2025-09-17 21:45:16,0.01,23.45,2.29,11,unhealthy
2025-09-17 21:45:22,101.25,877.9,85.73,219,unhealthy
2025-09-17 21:45:28,0.01,23.45,2.29,11,unhealthy
2025-09-17 21:45:34,5.67,58.76,5.74,134,unhealthy
2025-09-17 21:45:39,0.01,23.37,2.28,12,unhealthy
2025-09-17 21:45:45,0.01,23.46,2.29,12,unhealthy
2025-09-17 21:45:51,101.10,982.8,95.98,13,unhealthy
2025-09-17 21:45:57,0.01,23.45,2.29,11,unhealthy
2025-09-17 21:46:03,101.82,330.4,32.27,410,unhealthy
2025-09-17 21:46:08,0.01,23.44,2.29,12,unhealthy
2025-09-17 21:46:14,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:46:20,0.00,2,0.20,11,unhealthy
2025-09-17 21:46:25,0.16,23.45,2.29,11,unhealthy
2025-09-17 21:46:31,87.86,285.2,27.85,130,unhealthy
2025-09-17 21:46:35,0.01,23.43,2.29,12,unhealthy
2025-09-17 21:46:41,0.01,23.46,2.29,14,unhealthy
2025-09-17 21:46:47,102.31,815.7,79.66,374,unhealthy
2025-09-17 21:46:53,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:46:59,51.90,189.6,18.52,146,unhealthy
2025-09-17 21:47:04,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:47:10,0.01,23.45,2.29,12,unhealthy
2025-09-17 21:47:16,101.59,932.8,91.09,12,unhealthy
2025-09-17 21:47:21,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:47:27,16.70,89.4,8.73,430,unhealthy
2025-09-17 21:47:33,0.01,23.43,2.29,12,unhealthy
2025-09-17 21:47:39,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:47:45,0.00,23.44,2.29,11,unhealthy
2025-09-17 21:47:50,0.01,23.46,2.29,15,unhealthy
2025-09-17 21:47:57,92.35,283.5,27.69,764,unhealthy
2025-09-17 21:48:02,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:48:08,0.01,23.46,2.29,13,unhealthy
2025-09-17 21:48:14,100.66,736.3,71.90,151,unhealthy
2025-09-17 21:48:19,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:48:25,0.01,23.45,2.29,708,unhealthy
2025-09-17 21:48:31,0.01,23.43,2.29,13,unhealthy
2025-09-17 21:48:37,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:48:42,100.48,978.1,95.52,13,unhealthy
2025-09-17 21:48:48,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:48:54,56.83,209.3,20.44,609,unhealthy
2025-09-17 21:48:58,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:49:04,0.01,23.45,2.29,11,unhealthy
2025-09-17 21:49:10,101.39,777.7,75.95,382,unhealthy
2025-09-17 21:49:15,0.01,23.44,2.29,13,unhealthy
2025-09-17 21:49:21,4.40,33.85,3.31,10,unhealthy
2025-09-17 21:49:25,0.00,11,100.00,11,unhealthy
2025-09-17 21:49:31,0.01,33.48,3.27,12,unhealthy
2025-09-17 21:49:37,0.14,33.5,3.27,11,unhealthy
2025-09-17 21:49:42,0.00,14.95,1.46,11,unhealthy
2025-09-17 21:49:48,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:49:54,101.74,371.1,36.24,405,unhealthy
2025-09-17 21:49:59,0.01,23.44,2.29,11,unhealthy
2025-09-17 21:50:05,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:50:10,0.00,11,100.00,12,unhealthy
2025-09-17 21:50:15,0.01,23.46,2.29,12,unhealthy
2025-09-17 21:50:21,21.34,97.96,9.57,143,unhealthy
2025-09-17 21:50:27,0.01,23.46,2.29,12,unhealthy
2025-09-17 21:50:32,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:50:38,101.12,851.3,83.13,223,unhealthy
2025-09-17 21:50:44,0.01,23.43,2.29,15,unhealthy
2025-09-17 21:50:49,23.62,99.23,9.69,196,unhealthy
2025-09-17 21:50:55,0.01,23.45,2.29,12,unhealthy
2025-09-17 21:51:01,0.01,23.47,2.29,12,unhealthy
2025-09-17 21:51:07,101.09,831.9,81.24,257,unhealthy
2025-09-17 21:51:12,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:51:18,10.05,55.7,5.44,232,unhealthy
2025-09-17 21:51:24,0.45,23.59,2.30,11,unhealthy
2025-09-17 21:51:29,0.01,23.6,2.30,11,unhealthy
2025-09-17 21:51:35,100.57,450.6,44.00,567,unhealthy
2025-09-17 21:51:41,0.01,23.43,2.29,12,unhealthy
2025-09-17 21:51:47,0.01,23.45,2.29,365,unhealthy
2025-09-17 21:51:53,0.01,23.37,2.28,12,unhealthy
2025-09-17 21:51:58,0.15,23.46,2.29,11,unhealthy
2025-09-17 21:52:04,101.78,596.7,58.27,482,unhealthy
2025-09-17 21:52:10,0.01,23.44,2.29,11,unhealthy
2025-09-17 21:52:15,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:52:20,0.00,11,100.00,12,unhealthy
2025-09-17 21:52:25,0.01,23.46,2.29,14,unhealthy
2025-09-17 21:52:32,101.56,541.4,52.87,411,unhealthy
2025-09-17 21:52:38,0.01,23.44,2.29,12,unhealthy
2025-09-17 21:52:43,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:52:48,0.00,11,100.00,11,unhealthy
2025-09-17 21:52:53,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:52:59,72.38,224.8,21.95,112,unhealthy
2025-09-17 21:53:05,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:53:10,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:53:16,100.96,841.6,82.19,99,unhealthy
2025-09-17 21:53:21,0.01,23.44,2.29,11,unhealthy
2025-09-17 21:53:27,41.64,139.8,13.65,393,unhealthy
2025-09-17 21:53:33,0.01,23.44,2.29,11,unhealthy
2025-09-17 21:53:39,0.01,23.47,2.29,12,unhealthy
2025-09-17 21:53:44,101.44,1024,100.00,12,unhealthy
2025-09-17 21:53:50,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:53:56,83.35,280.6,27.40,264,unhealthy
2025-09-17 21:54:01,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:54:07,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:54:13,0.00,23.4,2.29,14,unhealthy
2025-09-17 21:54:18,0.01,23.45,2.29,12,unhealthy
2025-09-17 21:54:24,101.74,305.7,29.85,55,unhealthy
2025-09-17 21:54:29,0.17,23.46,2.29,11,unhealthy
2025-09-17 21:54:35,0.01,23.47,2.29,12,unhealthy
2025-09-17 21:54:41,100.73,506.8,49.49,402,unhealthy
2025-09-17 21:54:47,0.01,23.44,2.29,11,unhealthy
2025-09-17 21:54:52,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:54:58,0.00,23.59,2.30,13,unhealthy
2025-09-17 21:55:03,0.01,23.46,2.29,13,unhealthy
2025-09-17 21:55:09,100.75,466.6,45.57,345,unhealthy
2025-09-17 21:55:15,101.53,430,41.99,82,unhealthy
2025-09-17 21:55:21,0.01,23.44,2.29,11,unhealthy
2025-09-17 21:55:26,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:55:32,0.00,23.42,2.29,12,unhealthy
2025-09-17 21:55:38,0.01,23.58,2.30,11,unhealthy
2025-09-17 21:55:43,0.01,23.6,2.30,11,unhealthy
2025-09-17 21:55:49,0.00,14.43,1.41,12,unhealthy
2025-09-17 21:55:54,0.01,23.45,2.29,11,unhealthy
2025-09-17 21:56:01,93.72,339.9,33.19,111,unhealthy
2025-09-17 21:56:05,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:56:11,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:56:17,101.56,792,77.34,426,unhealthy
2025-09-17 21:56:22,0.01,23.56,2.30,12,unhealthy
2025-09-17 21:56:28,0.12,23.58,2.30,13,unhealthy
2025-09-17 21:56:34,0.00,23.44,2.29,11,unhealthy
2025-09-17 21:56:39,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:56:45,101.47,546.1,53.33,105,unhealthy
2025-09-17 21:56:50,0.01,23.44,2.29,11,unhealthy
2025-09-17 21:56:56,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:57:01,0.00,11,100.00,11,unhealthy
2025-09-17 21:57:06,0.01,23.6,2.30,11,unhealthy
2025-09-17 21:57:12,0.14,23.61,2.31,11,unhealthy
2025-09-17 21:57:18,100.35,2.559,0.25,13,unhealthy
2025-09-17 21:57:23,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:57:29,33.67,144.8,14.14,149,unhealthy
2025-09-17 21:57:35,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:57:40,0.01,23.45,2.29,11,unhealthy
2025-09-17 21:57:46,101.53,932.3,91.04,11,unhealthy
2025-09-17 21:57:52,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:57:57,30.44,124.7,12.18,77,unhealthy
2025-09-17 21:58:03,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:58:08,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:58:14,101.29,782.3,76.40,326,unhealthy
2025-09-17 21:58:20,0.01,23.44,2.29,12,unhealthy
2025-09-17 21:58:25,1.91,43.83,4.28,11,unhealthy
2025-09-17 21:58:31,0.00,23.4,2.29,14,unhealthy
2025-09-17 21:58:37,0.00,23.37,2.28,12,unhealthy
2025-09-17 21:58:42,0.01,23.47,2.29,13,unhealthy
2025-09-17 21:58:49,101.85,632.1,61.73,986,unhealthy
2025-09-17 21:58:54,0.01,23.44,2.29,11,unhealthy
2025-09-17 21:59:00,58.24,190.1,18.56,159,unhealthy
2025-09-17 21:59:06,0.01,23.43,2.29,11,unhealthy
2025-09-17 21:59:11,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:59:18,101.66,767.1,74.91,583,unhealthy
2025-09-17 21:59:23,0.01,23.44,2.29,12,unhealthy
2025-09-17 21:59:29,59.88,205,20.02,300,unhealthy
2025-09-17 21:59:35,0.01,23.44,2.29,12,unhealthy
2025-09-17 21:59:40,0.01,23.46,2.29,11,unhealthy
2025-09-17 21:59:46,100.51,933.5,91.16,16,unhealthy
2025-09-17 21:59:52,0.01,23.45,2.29,12,unhealthy
2025-09-17 21:59:57,4.67,23.89,2.33,11,unhealthy
2025-09-17 22:00:03,100.83,1013,98.93,11,unhealthy
2025-09-17 22:00:09,0.01,23.44,2.29,11,unhealthy
2025-09-17 22:00:15,98.24,325.1,31.75,141,unhealthy
2025-09-17 22:00:19,0.01,23.43,2.29,11,unhealthy
2025-09-17 22:00:25,0.01,23.46,2.29,11,unhealthy
2025-09-17 22:00:31,101.55,721.8,70.49,686,unhealthy
2025-09-17 22:00:36,0.01,23.44,2.29,11,unhealthy
2025-09-17 22:00:42,3.15,34.16,3.34,12,unhealthy
2025-09-17 22:00:46,0.00,11,100.00,12,unhealthy
2025-09-17 22:00:52,0.01,23.45,2.29,12,unhealthy
2025-09-17 22:00:58,94.36,310.4,30.31,84,unhealthy
2025-09-17 22:01:04,0.01,23.43,2.29,11,unhealthy
2025-09-17 22:01:09,0.01,23.46,2.29,14,unhealthy
2025-09-17 22:01:15,0.00,11,100.00,11,unhealthy
2025-09-17 22:01:21,0.01,23.46,2.29,11,unhealthy
2025-09-17 22:01:27,101.46,354.4,34.61,626,unhealthy
2025-09-17 22:01:33,0.01,28.49,2.78,11,unhealthy
2025-09-17 22:01:39,0.01,28.49,2.78,11,unhealthy
2025-09-17 22:01:45,101.27,747.5,73.00,57,unhealthy
2025-09-17 22:01:50,0.01,23.44,2.29,11,unhealthy
2025-09-17 22:01:56,0.01,23.46,2.29,311,unhealthy
2025-09-17 22:02:02,0.20,23.43,2.29,11,unhealthy
2025-09-17 22:02:07,0.01,23.45,2.29,12,unhealthy
2025-09-17 22:02:13,100.96,550.2,53.73,189,unhealthy
2025-09-17 22:02:18,0.01,23.43,2.29,11,unhealthy
2025-09-17 22:02:24,0.01,23.46,2.29,11,unhealthy
2025-09-17 22:02:30,0.00,9.344,0.91,11,unhealthy
2025-09-17 22:02:35,0.00,11,100.00,10,unhealthy
2025-09-17 22:02:41,0.01,23.43,2.29,12,unhealthy
2025-09-17 22:02:47,101.01,370.5,36.18,103,unhealthy
2025-09-17 22:02:52,0.01,23.43,2.29,11,unhealthy
2025-09-17 22:02:58,0.01,23.46,2.29,11,unhealthy
2025-09-17 22:03:04,0.00,23.36,2.28,11,unhealthy
2025-09-17 22:03:09,0.01,23.46,2.29,11,unhealthy
2025-09-17 22:03:15,101.07,755.9,73.82,134,unhealthy
2025-09-17 22:03:21,0.01,23.44,2.29,15,unhealthy
2025-09-17 22:03:27,0.01,23.46,2.29,11,unhealthy
2025-09-17 22:03:33,0.00,11,100.00,12,unhealthy
2025-09-17 22:03:39,0.01,23.46,2.29,11,unhealthy
2025-09-17 22:03:44,46.18,165,16.11,116,unhealthy
2025-09-17 22:03:50,0.01,23.43,2.29,12,unhealthy
2025-09-17 22:03:56,0.01,23.45,2.29,11,unhealthy
2025-09-17 22:04:02,0.00,23.68,2.31,11,unhealthy
2025-09-17 22:04:08,0.01,23.46,2.29,11,unhealthy
2025-09-17 22:04:14,36.76,140.1,13.68,342,unhealthy
2025-09-17 22:04:19,0.01,23.44,2.29,12,unhealthy
2025-09-17 22:04:25,0.01,23.46,2.29,12,unhealthy
2025-09-17 22:04:30,100.40,987.4,96.43,9,unhealthy
2025-09-17 22:04:36,0.01,33.66,3.29,12,unhealthy
2025-09-17 22:04:42,0.15,33.69,3.29,11,unhealthy
2025-09-17 22:04:48,100.08,2.195,0.21,11,unhealthy
2025-09-17 22:04:53,0.01,23.44,2.29,11,unhealthy
2025-09-17 22:04:59,80.46,270.5,26.42,447,unhealthy
2025-09-17 22:05:04,0.01,23.43,2.29,11,unhealthy
2025-09-17 22:05:09,0.01,23.46,2.29,11,unhealthy
2025-09-17 22:05:15,100.93,672.6,65.68,220,unhealthy
2025-09-17 22:05:21,0.01,23.44,2.29,11,unhealthy
2025-09-17 22:05:26,0.01,23.46,2.29,11,unhealthy
2025-09-17 22:05:32,101.40,621.6,60.70,28,unhealthy
2025-09-17 22:05:37,0.01,23.43,2.29,12,unhealthy
2025-09-17 22:05:43,0.01,23.45,2.29,48,unhealthy
2025-09-17 22:05:47,0.00,11,100.00,11,unhealthy
2025-09-17 22:05:53,0.00,11,100.00,11,unhealthy
2025-09-17 22:05:58,0.01,23.46,2.29,11,unhealthy
2025-09-17 22:06:05,50.70,164.8,16.09,170,unhealthy
2025-09-17 22:06:10,0.01,23.43,2.29,11,unhealthy
2025-09-17 22:06:16,0.01,23.46,2.29,11,unhealthy
2025-09-17 22:06:22,101.04,1013,98.93,10,unhealthy
2025-09-17 22:06:27,0.01,38.48,3.76,12,unhealthy
2025-09-17 22:06:33,0.27,38.5,3.76,11,unhealthy
2025-09-17 22:06:39,0.00,7.48,0.73,12,unhealthy
